lokking	VBG	lok
lollopped	VBD	lollop
lollopped	VBN	lollop
lollopping	VBG	lollop
longlegged	VBD	longleg
longlegged	VBN	longleg
longlegging	VBG	longleg
loped	VBD	lope
loped	VBN	lope
lopes	VBZ	lope
loping	VBG	lope
lopped	VBD	lop
lopped	VBN	lop
lopping	VBG	lop
lost	VBD	lose
lost	VBN	lose
lowballed	VBD	lowbal
lowballed	VBN	lowbal
lowballing	VBG	lowbal
lugged	VBD	lug
lugged	VBN	lug
lugging	VBG	lug
lunged	VBD	lunge
lunged	VBN	lunge
lunges	VBZ	lunge
lunging	VBG	lunge
lying	VBG	lie
mackerelled	VBD	mackerel
mackerelled	VBN	mackerel
mackerelling	VBG	mackerel
made	VBD	make
made	VBN	make
mahommed	VBD	mahom
mahommed	VBN	mahom
mahomming	VBG	mahom
mains	NNS	mains
makings	NNS	makings
manned	VBD	man
manned	VBN	man
manners	NNS	manners
manning	VBG	man
manoeuvred	VBD	manoeuvre
manoeuvred	VBN	manoeuvre
manoeuvres	VBZ	manoeuvre
manoeuvring	VBG	manoeuvre
manumitted	VBD	manumit
manumitted	VBN	manumit
manumitting	VBG	manumit
mapped	VBD	map
mapped	VBN	map
mapping	VBG	map
marred	VBD	mar
marred	VBN	mar
marring	VBG	mar
marshalled	VBD	marshal
marshalled	VBN	marshal
marshalling	VBG	marshal
marvelled	VBD	marvel
marvelled	VBN	marvel
marvelling	VBG	marvel
matchwinned	VBD	matchwin
matchwinned	VBN	matchwin
matchwinning	VBG	matchwin
mathematics	NNS	mathematics
matrices	NNS	matrix
matted	VBD	mat
matted	VBN	mat
matting	VBG	mat
means	NNS	means
meant	VBD	mean
meant	VBN	mean
measles	NNS	measles
media	NNS	media
memoirs	NNS	memoirs
memoranda	NNS	memorandum
men	NNS	man
metalled	VBD	metal
metalled	VBN	metal
metalling	VBG	metal
metaphysics	NNS	metaphysics
met	VBD	meet
met	VBN	meet
mice	NNS	mouse
microelectronics	NNS	microelectronics
microplanned	VBD	microplan
microplanned	VBN	microplan
microplanning	VBG	microplan
micro-programmed	VBD	micro-program
microprogrammed	VBD	microprogram
micro-programmed	VBN	micro-program
microprogrammed	VBN	microprogram
micro-programming	VBG	micro-program
microprogramming	VBG	microprogram
milksopped	VBD	milksop
milksopped	VBN	milksop
milksopping	VBG	milksop
millennia	NNS	millennium
mimicked	VBD	mimic
mimicked	VBN	mimic
mimicking	VBG	mimic
miniseries	NNS	miniseries
mips	NNS	mips
mis-called	VBD	mis-cal
miscalled	VBD	miscal
mis-called	VBN	mis-cal
miscalled	VBN	miscal
mis-calling	VBG	mis-cal
miscalling	VBG	miscal
miscast	VBD	miscast
miscast	VBN	miscast
mis-clubbed	VBD	mis-club
mis-clubbed	VBN	mis-club
mis-clubbing	VBG	mis-club
misdealt	VBD	misdeal
misdealt	VBN	misdeal
misdid	VBD	misdo
misdone	VBN	misdo
misheard	VBD	mishear
misheard	VBN	mishear
mishitted	VBD	mishit
mishitted	VBD	mishit
mishitted	VBN	mishit
mishitted	VBN	mishit
mishitting	VBG	mishit
mishitting	VBG	mishit
mislabelled	VBD	mislabel
mislabelled	VBN	mislabel
mislabelling	VBG	mislabel
mislaid	VBD	mislay
mislaid	VBN	mislay
mislearnt	VBD	mislearn
mislearnt	VBN	mislearn
misled	VBD	mislead
misled	VBN	mislead
misread	VBD	misread
misread	VBN	misread
missaid	VBD	missay
missaid	VBN	missay
missent	VBD	missend
missent	VBN	missend
misset	VBD	misset
misset	VBN	misset
misshaped	VBD	misshape
misshapen	VBN	misshape
mis-spelled	VBD	mis-spel
mis-spelled	VBN	mis-spel
mis-spelling	VBG	mis-spel
misspelt	VBD	misspell
misspelt	VBN	misspell
misspent	VBD	misspend
misspent	VBN	misspend
misspoken	VBN	misspeak
misspoke	VBD	misspeak
misswore	VBD	misswear
missworn	VBN	misswear
mistaken	VBN	mistake
mistaught	VBD	misteach
mistaught	VBN	misteach
mistook	VBD	mistake
misunderstood	VBD	misunderstand
misunderstood	VBN	misunderstand
miswedded	VBD	miswed
miswedded	VBN	miswed
miswed	VBD	miswed
miswed	VBN	miswed
miswore	VBD	miswear
misworn	VBN	miswear
miswritten	VBN	miswrite
miswrote	VBD	miswrite
mitted	VBD	mit
mitted	VBN	mit
mitting	VBG	mit
mobbed	VBD	mob
mobbed	VBN	mob
mobbing	VBG	mob
mockers	NNS	mockers
modded	VBD	mod
modded	VBN	mod
modding	VBG	mod
modelled	VBD	model
modelled	VBN	model
modelling	VBG	model
mohmammed	VBD	mohmam
mohmammed	VBN	mohmam
mohmamming	VBG	mohmam
monies	NNS	money
monogrammed	VBD	monogram
monogrammed	VBN	monogram
monogramming	VBG	monogram
moped	VBD	mope
moped	VBN	mope
mopes	VBZ	mope
moping	VBG	mope
mopped	VBD	mop
mopped	VBN	mop
mopping	VBG	mop
mores	NNS	mores
mothballed	VBD	mothbal
mothballed	VBN	mothbal
mothballing	VBG	mothbal
mousseeed	VBD	mousse
mousseeed	VBN	mousse
mousseeing	VBG	mousse
movies	NNS	movie
mowed	VBD	mow
mown	VBN	mow
mudded	VBD	mud
mudded	VBN	mud
mudding	VBG	mud
mugged	VBD	mug
mugged	VBN	mug
mugging	VBG	mug
multilevelled	VBD	multilevel
multilevelled	VBN	multilevel
multilevelling	VBG	multilevel
multimedia	NNS	multimedia
mummed	VBD	mum
mummed	VBN	mum
mumming	VBG	mum
mumps	NNS	mumps
munitions	NNS	munitions
murmured	VBD	murmur
murmured	VBN	murmur
murmures	VBZ	murmur
murmuring	VBG	murmur
'm	VBP	be
nabbed	VBD	nab
nabbed	VBN	nab
nabbing	VBG	nab
nagged	VBD	nag
nagged	VBN	nag
nagging	VBG	nag
nanned	VBD	nan
nanned	VBN	nan
nanning	VBG	nan
napped	VBD	nap
napped	VBN	nap
napping	VBG	nap
nauseated	VBD	nauseate
nauseated	VBN	nauseate
nauseates	VBZ	nauseate
nauseating	VBG	nauseate
netted	VBD	net
netted	VBN	net
netting	VBG	net
news	NNS	news
niches	NNS	niche
nightclubbed	VBD	nightclub
nightclubbed	VBN	nightclub
nightclubbing	VBG	nightclub
nightsitted	VBD	nightsit
nightsitted	VBN	nightsit
nightsitting	VBG	nightsit
nipped	VBD	nip
nipped	VBN	nip
nipping	VBG	nip
nodded	VBD	nod
nodded	VBN	nod
nodding	VBG	nod
nonchalance	NN	nonchalance
nonchalant	JJ	nonchalant
noncommittal	JJ	noncommittal
noncommittally	RB	noncommittally
none-the-less	RB	nonetheless
nonetheless	RB	nonetheless
nonplussed	VBD	nonplus
nonplussed	VBN	nonplus
nonplussing	VBG	nonplus
nonsense	NN	nonsense
nonsenses	NN	nonsenses
non-stop	NN	nonstop
nonstop	NN	nonstop
norkopped	VBD	norkop
norkopped	VBN	norkop
norkopping	VBG	norkop
normalised	VBD	normalise
normalised	VBN	normalise
normalises	VBZ	normalise
normalising	VBG	normalise
nos.	NNS	no.
nostrilled	VBD	nostril
nostrilled	VBN	nostril
nostrilling	VBG	nostril
notted	VBD	not
notted	VBN	not
notting	VBG	not
n't	RB	not
nuclei	NNS	nucleus
nutmegged	VBD	nutmeg
nutmegged	VBN	nutmeg
nutmegging	VBG	nutmeg
nutria	NNS	nutria
nutted	VBD	nut
nutted	VBN	nut
nutting	VBG	nut
nylons	NNS	nylons
oats	NNS	oats
occurred	VBD	occur
occurred	VBN	occur
occurring	VBG	occur
ocurred	VBD	ocur
ocurred	VBN	ocur
ocurring	VBG	ocur
odds	NNS	odds
offputted	VBD	offput
offputted	VBN	offput
offputting	VBG	offput
offsetted	VBD	offset
offsetted	VBN	offset
offsetting	VBG	offset
offset	VBD	offset
offset	VBN	offset
oilskins	NNS	oilskins
oils	NNS	oils
olympics	NNS	olympics
omitted	VBD	omit
omitted	VBN	omit
omitting	VBG	omit
ommitted	VBD	ommit
ommitted	VBN	ommit
ommitting	VBG	ommit
onlapped	VBD	onlap
onlapped	VBN	onlap
onlapping	VBG	onlap
oodles	NNS	oodles
optics	NNS	optics
orthodontics	NNS	orthodontics
outbade	VBD	outbid
outbidded	VBD	outbid
outbidded	VBN	outbid
outbidden	VBN	outbid
outbidding	VBG	outbid
outbid	VBD	outbid
outbid	VBN	outbid
outcropped	VBD	outcrop
outcropped	VBN	outcrop
outcropping	VBG	outcrop
outdid	VBD	outdo
outdone	VBN	outdo
outdrank	VBD	outdrink
outdrank	VBN	outdrink
outdrawn	VBN	outdraw
outdrew	VBD	outdraw
outdriven	VBN	outdrive
outdrove	VBD	outdrive
outdrunken	VBN	outdrink
outdrunk	VBD	outdrink
outdrunk	VBN	outdrink
outfitted	VBD	outfit
outfitted	VBN	outfit
outfitting	VBG	outfit
outflew	VBD	outfly
outflown	VBN	outfly
outfought	VBD	outfight
outfought	VBN	outfight
outgassed	VBD	outgas
outgassed	VBN	outgas
outgassing	VBG	outgas
out-generalled	VBD	out-general
out-generalled	VBN	out-general
out-generalling	VBG	out-general
outgrew	VBD	outgrow
outgrown	VBN	outgrow
out-gunned	VBD	out-gun
outgunned	VBD	outgun
out-gunned	VBN	out-gun
outgunned	VBN	outgun
out-gunning	VBG	out-gun
outgunning	VBG	outgun
outhitted	VBD	outhit
outhitted	VBN	outhit
outhitting	VBG	outhit
out-jabbed	VBD	out-jab
outjabbed	VBD	outjab
out-jabbed	VBN	out-jab
outjabbed	VBN	outjab
out-jabbing	VBG	out-jab
outjabbing	VBG	outjab
outmanoeuvred	VBD	outmanoeuvre
outmanoeuvred	VBN	outmanoeuvre
outmanoeuvres	VBZ	outmanoeuvre
outmanoeuvring	VBG	outmanoeuvre
out-planned	VBD	out-plan
out-planned	VBN	out-plan
out-planning	VBG	out-plan
out-polled	VBD	out-pol
outpolled	VBD	outpol
out-polled	VBN	out-pol
outpolled	VBN	outpol
out-polling	VBG	out-pol
outpolling	VBG	outpol
out-pulled	VBD	out-pul
out-pulled	VBN	out-pul
out-pulling	VBG	out-pul
out-putted	VBD	out-put
outputted	VBD	output
out-putted	VBN	out-put
outputted	VBN	output
out-putting	VBG	out-put
outputting	VBG	output
outran	VBD	outrun
outridden	VBN	outride
outrode	VBD	outride
out-runned	VBD	out-run
outrunned	VBD	outrun
out-runned	VBN	out-run
outrunned	VBN	outrun
out-running	VBG	out-run
outrunning	VBG	outrun
outrun	VBN	outrun
outsang	VBD	outsing
outsat	VBD	outsit
outsat	VBN	outsit
out-selled	VBD	out-sel
out-selled	VBN	out-sel
out-selling	VBG	out-sel
outshipped	VBD	outship
outshipped	VBN	outship
outshipping	VBG	outship
outshone	VBD	outshine
outshone	VBN	outshine
outshopped	VBD	outshop
outshopped	VBN	outshop
outshopping	VBG	outshop
outshot	VBD	outshoot
outshot	VBN	outshoot
outsinned	VBD	outsin
outsinned	VBN	outsin
outsinning	VBG	outsin
outskirts	NNS	outskirts
outslept	VBD	outsleep
outslept	VBN	outsleep
outsold	VBD	outsell
outsold	VBN	outsell
outspanned	VBD	outspan
outspanned	VBN	outspan
outspanning	VBG	outspan
outspent	VBD	outspend
outspent	VBN	outspend
outspoken	VBN	outspeak
outspoke	VBD	outspeak
outstripped	VBD	outstrip
outstripped	VBN	outstrip
outstripping	VBG	outstrip
outsung	VBN	outsing
outswam	VBD	outswim
outswam	VBN	outswim
outswelled	VBD	outswel
outswelled	VBN	outswel
outswelling	VBG	outswel
outswore	VBD	outswear
outsworn	VBN	outswear
outswum	VBN	outswim
outthought	VBD	outthink
outthought	VBN	outthink
outthrew	VBD	outthrow
outthrown	VBN	outthrow
outwitted	VBD	outwit
outwitted	VBN	outwit
outwitting	VBG	outwit
outwritten	VBN	outwrite
outwrote	VBD	outwrite
overalls	NNS	overalls
overate	VBD	overeat
overawed	VBD	overawe
overawed	VBN	overawe
overawes	VBZ	overawe
overawing	VBG	overawe
overbade	VBD	overbid
overbidded	VBD	overbid
overbidded	VBN	overbid
overbidden	VBN	overbid
overbidding	VBG	overbid
overbid	VBD	overbid
overbid	VBN	overbid
overbore	VBD	overbear
overborne	VBN	overbear
overborn	VBN	overbear
overbought	VBD	overbuy
overbought	VBN	overbuy
overbred	VBD	overbreed
overbred	VBN	overbreed
overbuilt	VBD	overbuild
overbuilt	VBN	overbuild
overcalled	VBD	overcal
overcalled	VBN	overcal
overcalling	VBG	overcal
overcame	VBD	overcome
overcast	VBD	overcast
overcast	VBN	overcast
overcome	VBN	overcome
over-committed	VBD	over-commit
overcommitted	VBD	overcommit
over-committed	VBN	over-commit
overcommitted	VBN	overcommit
over-committing	VBG	over-commit
overcommitting	VBG	overcommit
over-controlled	VBD	over-control
overcontrolled	VBD	overcontrol
over-controlled	VBN	over-control
overcontrolled	VBN	overcontrol
over-controlling	VBG	over-control
overcontrolling	VBG	overcontrol
overcrapped	VBD	overcrap
overcrapped	VBN	overcrap
overcrapping	VBG	overcrap
overcropped	VBD	overcrop
overcropped	VBN	overcrop
overcropping	VBG	overcrop
overcut	VBD	overcut
overcut	VBN	overcut
overdid	VBD	overdo
overdone	VBN	overdo
overdrank	VBD	overdrink
overdrank	VBN	overdrink
overdrawn	VBN	overdraw
overdrew	VBD	overdraw
overdrunken	VBN	overdrink
overdrunk	VBD	overdrink
overdrunk	VBN	overdrink
overdubbed	VBD	overdub
overdubbed	VBN	overdub
overdubbing	VBG	overdub
overeaten	VBN	overeat
overfed	VBD	overfeed
overfed	VBN	overfeed
over-filled	VBD	over-fil
overfilled	VBD	overfil
over-filled	VBN	over-fil
overfilled	VBN	overfil
over-filling	VBG	over-fil
overfilling	VBG	overfil
over-fitted	VBD	over-fit
over-fitted	VBN	over-fit
over-fitting	VBG	over-fit
overgrew	VBD	overgrow
overgrown	VBN	overgrow
overhatted	VBD	overhat
overhatted	VBN	overhat
overhatting	VBG	overhat
overheard	VBD	overhear
overheard	VBN	overhear
overhitted	VBD	overhit
overhitted	VBN	overhit
overhitting	VBG	overhit
overhung	VBD	overhang
overhung	VBN	overhang
overlaid	VBD	overlay
overlaid	VBN	overlay
overlain	VBN	overlie
over-lapped	VBD	over-lap
overlapped	VBD	overlap
over-lapped	VBN	over-lap
overlapped	VBN	overlap
over-lapping	VBG	over-lap
overlapping	VBG	overlap
overlay	VBD	overlie
overleapt	VBD	overleap
overleapt	VBN	overleap
overmanned	VBD	overman
overmanned	VBN	overman
overmanning	VBG	overman
over-modelled	VBD	over-model
over-modelled	VBN	over-model
over-modelling	VBG	over-model
overpaid	VBD	overpay
overpaid	VBN	overpay
over-pedalled	VBD	over-pedal
over-pedalled	VBN	over-pedal
over-pedalling	VBG	over-pedal
over-petted	VBD	over-pet
over-petted	VBN	over-pet
over-petting	VBG	over-pet
overplotted	VBD	overplot
overplotted	VBN	overplot
overplotting	VBG	overplot
overran	VBD	overrun
overridden	VBN	override
overrode	VBD	override
over-runned	VBD	over-run
overrunned	VBD	overrun
over-runned	VBN	over-run
overrunned	VBN	overrun
over-running	VBG	over-run
overrunning	VBG	overrun
overrun	VBN	overrun
oversaw	VBD	oversee
overseen	VBN	oversee
over-selled	VBD	over-sel
over-selled	VBN	over-sel
over-selling	VBG	over-sel
overset	VBD	overset
overset	VBN	overset
oversewed	VBD	oversew
oversewn	VBN	oversew
oversew	VBD	oversow
overshopped	VBD	overshop
overshopped	VBN	overshop
overshopping	VBG	overshop
overshot	VBD	overshoot
overshot	VBN	overshoot
overslept	VBD	oversleep
overslept	VBN	oversleep
oversold	VBD	oversell
oversold	VBN	oversell
oversown	VBN	oversow
overspan	VBD	overspin
overspent	VBD	overspend
overspent	VBN	overspend
overspilt	VBD	overspill
overspilt	VBN	overspill
overspoken	VBN	overspeak
overspoke	VBD	overspeak
oversprang	VBD	overspring
overspread	VBD	overspread
overspread	VBN	overspread
oversprung	VBD	overspring
oversprung	VBN	overspring
overspun	VBD	overspin
overspun	VBN	overspin
over-stepped	VBD	over-step
overstepped	VBD	overstep
over-stepped	VBN	over-step
overstepped	VBN	overstep
over-stepping	VBG	over-step
overstepping	VBG	overstep
overstood	VBD	overstand
overstood	VBN	overstand
overstrewn	VBN	overstrew
overstrew	VBD	overstrew
overstricken	VBN	overstrike
overstridden	VBN	overstride
overstrode	VBD	overstride
overstruck	VBD	overstrike
overstruck	VBN	overstrike
overtaken	VBN	overtake
overthought	VBD	overthink
overthought	VBN	overthink
overthrew	VBD	overthrow
overthrown	VBN	overthrow
over-tipped	VBD	over-tip
overtipped	VBD	overtip
over-tipped	VBN	over-tip
overtipped	VBN	overtip
over-tipping	VBG	over-tip
overtipping	VBG	overtip
overtook	VBD	overtake
over-topped	VBD	over-top
overtopped	VBD	overtop
over-topped	VBN	over-top
overtopped	VBN	overtop
over-topping	VBG	over-top
overtopping	VBG	overtop
overwetted	VBD	overwet
overwetted	VBN	overwet
overwetting	VBG	overwet
overwilled	VBD	overwil
overwilled	VBN	overwil
overwilling	VBG	overwil
overwore	VBD	overwear
overworn	VBN	overwear
overwound	VBD	overwind
overwound	VBN	overwind
overwritten	VBN	overwrite
overwrote	VBD	overwrite
oxen	NNS	ox
padded	VBD	pad
padded	VBN	pad
padding	VBG	pad
paid	VBD	pay
paid	VBN	pay
paintballed	VBD	paintbal
paintballed	VBN	paintbal
paintballing	VBG	paintbal
pajamas	NNS	pajamas
pampas	NNS	pampas
panelled	VBD	panel
panelled	VBN	panel
panelling	VBG	panel
panicked	VBD	panic
panicked	VBN	panic
panicking	VBG	panic
panned	VBD	pan
panned	VBN	pan
panning	VBG	pan
pantaloons	NNS	pantaloons
panties	NNS	panties
pants	NNS	pants
paperclipped	VBD	paperclip
paperclipped	VBN	paperclip
paperclipping	VBG	paperclip
papers	NNS	papers
papillae	NNS	papilla
paralleled	VBD	parallel
paralleled	VBN	parallel
paralleles	VBZ	parallel
paralleling	VBG	parallel
parallelled	VBD	parallel
parallelled	VBN	parallel
parallelling	VBG	parallel
paras	NNS	paras
paratroops	NNS	paratroops
parcelled	VBD	parcel
parcelled	VBN	parcel
parcelling	VBG	parcel
parentheses	NNS	parenthesis
parred	VBD	par
parred	VBN	par
parring	VBG	par
partaken	VBN	partake
particulars	NNS	particulars
partiescalled	VBD	partiescal
partiescalled	VBN	partiescal
partiescalling	VBG	partiescal
partook	VBD	partake
passers-by	NNS	passer-by
pasted	VBD	paste
pasted	VBN	paste
pastes	VBZ	paste
pasting	VBG	paste
patois	NNS	patois
patrolled	VBD	patrol
patrolled	VBN	patrol
patrolling	VBG	patrol
patted	VBD	pat
patted	VBN	pat
patting	VBG	pat
payola	NNS	payola
pedalled	VBD	pedal
pedalled	VBN	pedal
pedalling	VBG	pedal
pediatrics	NNS	pediatrics
peewitted	VBD	peewit
peewitted	VBN	peewit
peewitting	VBG	peewit
pegged	VBD	peg
pegged	VBN	peg
pegging	VBG	peg
pence	NNS	penny
pencilled	VBD	pencil
pencilled	VBN	pencil
pencilling	VBG	pencil
penned	VBD	pen
penned	VBN	pen
penning	VBG	pen
pepped	VBD	pep
pepped	VBN	pep
pepping	VBG	pep
permeated	VBD	permeate
permeated	VBN	permeate
permeates	VBZ	permeate
permeating	VBG	permeate
permitted	VBD	permit
permitted	VBN	permit
permitting	VBG	permit
persevered	VBD	persevere
persevered	VBN	persevere
perseveres	VBZ	persevere
persevering	VBG	persevere
petalled	VBD	petal
petalled	VBN	petal
petalling	VBG	petal
petted	VBD	pet
petted	VBN	pet
pettifogged	VBD	pettifog
pettifogged	VBN	pettifog
pettifogging	VBG	pettifog
petting	VBG	pet
phenomena	NNS	phenomenon
phoned	VBD	phone
phoned	VBN	phone
phonemics	NNS	phonemics
phones	VBZ	phone
phonetics	NNS	phonetics
phoning	VBG	phone
photosetted	VBD	photoset
photosetted	VBN	photoset
photosetting	VBG	photoset
photos	NNS	photo
photostatted	VBD	photostat
photostatted	VBN	photostat
photostatting	VBG	photostat
phototypesetted	VBD	phototypeset
phototypesetted	VBN	phototypeset
phototypesetting	VBG	phototypeset
phutted	VBD	phut
phutted	VBN	phut
phutting	VBG	phut
physics	NNS	physics
picketted	VBD	picket
picketted	VBN	picket
picketting	VBG	picket
pickings	NNS	pickings
picnicked	VBD	picnic
picnicked	VBN	picnic
picnicking	VBG	picnic
pigged	VBD	pig
pigged	VBN	pig
pigging	VBG	pig
piloted	VBD	pilot
piloted	VBN	pilot
pilotes	VBZ	pilot
piloting	VBG	pilot
pilotted	VBD	pilot
pilotted	VBN	pilot
pilotting	VBG	pilot
pinballed	VBD	pinbal
pinballed	VBN	pinbal
pinballing	VBG	pinbal
pincers	NNS	pincers
pinned	VBD	pin
pinned	VBN	pin
pinning	VBG	pin
piped	VBD	pipe
piped	VBN	pipe
pipefitted	VBD	pipefit
pipefitted	VBN	pipefit
pipefitting	VBG	pipefit
pipes	VBZ	pipe
pipetted	VBD	pipet
pipetted	VBN	pipet
pipetting	VBG	pipet
piping	VBG	pipe
pipped	VBD	pip
pipped	VBN	pip
pipping	VBG	pip
pitted	VBD	pit
pitted	VBN	pit
pitting	VBG	pit
plainclothes	NNS	plainclothes
planed	VBD	plane
planed	VBN	plane
planes	VBZ	plane
planing	VBG	plane
planned	VBD	plan
planned	VBN	plan
planning	VBG	plan
pled	VBD	plead
pled	VBN	plead
pliers	NNS	pliers
plitted	VBD	plit
plitted	VBN	plit
plitting	VBG	plit
plodded	VBD	plod
plodded	VBN	plod
plodding	VBG	plod
plopped	VBD	plop
plopped	VBN	plop
plopping	VBG	plop
plotted	VBD	plot
plotted	VBN	plot
plotting	VBG	plot
plugged	VBD	plug
plugged	VBN	plug
plugging	VBG	plug
plumetted	VBD	plumet
plumetted	VBN	plumet
plumetting	VBG	plumet
plummetted	VBD	plummet
plummetted	VBN	plummet
plummetting	VBG	plummet
pneumococci	NNS	pneumococcus
podded	VBD	pod
podded	VBN	pod
podding	VBG	pod
policysetted	VBD	policyset
policysetted	VBN	policyset
policysetting	VBG	policyset
politeness	NNS	politeness
politics	NNS	politics
polyfilled	VBD	polyfil
polyfilled	VBN	polyfil
polyfilling	VBG	polyfil
ponytrekked	VBD	ponytrek
ponytrekked	VBN	ponytrek
ponytrekking	VBG	ponytrek
popped	VBD	pop
popped	VBN	pop
popping	VBG	pop
pored	VBD	pore
pored	VBN	pore
pores	VBZ	pore
poring	VBG	pore
postponed	VBD	postpone
postponed	VBN	postpone
postpones	VBZ	postpone
postponing	VBG	postpone
potted	VBD	pot
potted	VBN	pot
potting	VBG	pot
pouffed	VBD	pouf
pouffed	VBN	pouf
pouffing	VBG	pouf
prammed	VBD	pram
prammed	VBN	pram
pramming	VBG	pram
prebagged	VBD	prebag
prebagged	VBN	prebag
prebagging	VBG	prebag
precis	NNS	precis
predistilled	VBD	predistil
predistilled	VBN	predistil
predistilling	VBG	predistil
predrilled	VBD	predril
predrilled	VBN	predril
predrilling	VBG	predril
preferred	VBD	prefer
preferred	VBN	prefer
preferring	VBG	prefer
prefilled	VBD	prefil
prefilled	VBN	prefil
prefilling	VBG	prefil
preinstalled	VBD	preinstal
preinstalled	VBN	preinstal
preinstalling	VBG	preinstal
premiered	VBD	premiere
premiered	VBN	premiere
premieres	VBZ	premiere
premiering	VBG	premiere
prepaid	VBD	prepay
prepaid	VBN	prepay
preplanned	VBD	preplan
preplanned	VBN	preplan
preplanning	VBG	preplan
prepped	VBD	prep
prepped	VBN	prep
prepping	VBG	prep
preprogrammed	VBD	preprogram
preprogrammed	VBN	preprogram
preprogramming	VBG	preprogram
presetted	VBD	preset
presetted	VBN	preset
presetting	VBG	preset
preset	VBD	preset
preset	VBN	preset
preshrank	VBD	preshrink
preshrunken	VBN	preshrink
preshrunk	VBD	preshrink
preshrunk	VBN	preshrink
presold	VBD	presell
presold	VBN	presell
primmed	VBD	prim
primmed	VBN	prim
primming	VBG	prim
prizewinned	VBD	prizewin
prizewinned	VBN	prizewin
prizewinning	VBG	prizewin
proceedings	NNS	proceedings
proceeds	NNS	proceeds
prodded	VBD	prod
prodded	VBN	prod
prodding	VBG	prod
profaned	VBD	profane
profaned	VBN	profane
profanes	VBZ	profane
profaning	VBG	profane
proferred	VBD	profer
proferred	VBN	profer
proferring	VBG	profer
profited	VBD	profit
profited	VBN	profit
profites	VBZ	profit
profiting	VBG	profit
progged	VBD	prog
progged	VBN	prog
progging	VBG	prog
programmed	VBD	program
programmed	VBN	program
programming	VBG	program
proofread	VBD	proofread
proofread	VBN	proofread
propelled	VBD	propel
propelled	VBN	propel
propelling	VBG	propel
propped	VBD	prop
propped	VBN	prop
propping	VBG	prop
prospects	NNS	prospects
proved	VBD	prove
proven	VBN	prove
pruned	VBD	prune
pruned	VBN	prune
prunes	VBZ	prune
pruning	VBG	prune
pubbed	VBD	pub
pubbed	VBN	pub
pubbing	VBG	pub
pugged	VBD	pug
pugged	VBN	pug
pugging	VBG	pug
pulses	NNS	pulse
pummelled	VBD	pummel
pummelled	VBN	pummel
pummelling	VBG	pummel
punned	VBD	pun
punned	VBN	pun
punning	VBG	pun
pupae	NNS	pupa
pupped	VBD	pup
pupped	VBN	pup
pupping	VBG	pup
pushfitted	VBD	pushfit
pushfitted	VBN	pushfit
pushfitting	VBG	pushfit
putted	VBD	put
putted	VBN	put
putting	VBG	put
put	VBD	put
put	VBN	put
pyjamas	NNS	pyjamas
pylori	NNS	pylorus
quarelled	VBD	quarel
quarelled	VBN	quarel
quarelling	VBG	quarel
quarrelled	VBD	quarrel
quarrelled	VBN	quarrel
quarrelling	VBG	quarrel
quick-frozen	VBN	quick-freeze
quick-froze	VBD	quick-freeze
quickskimmed	VBD	quickskim
quickskimmed	VBN	quickskim
quickskimming	VBG	quickskim
quickstepped	VBD	quickstep
quickstepped	VBN	quickstep
quickstepping	VBG	quickstep
quickwitted	VBD	quickwit
quickwitted	VBN	quickwit
quickwitting	VBG	quickwit
quipped	VBD	quip
quipped	VBN	quip
quipping	VBG	quip
quitted	VBD	quit
quitted	VBD	quit
quitted	VBN	quit
quitted	VBN	quit
quitting	VBG	quit
quit	VBD	quit
quit	VBN	quit
quivertipped	VBD	quivertip
quivertipped	VBN	quivertip
quivertipping	VBG	quivertip
quizzed	VBD	quiz
quizzed	VBN	quiz
quizzing	VBG	quiz
rabbitted	VBD	rabbit
rabbitted	VBN	rabbit
rabbitting	VBG	rabbit
rabitted	VBD	rabit
rabitted	VBN	rabit
rabitting	VBG	rabit
radiolabelled	VBD	radiolabel
radiolabelled	VBN	radiolabel
radiolabelling	VBG	radiolabel
ragged	VBD	rag
ragged	VBN	rag
ragging	VBG	rag
rammed	VBD	ram
rammed	VBN	ram
ramming	VBG	ram
ramrodded	VBD	ramrod
ramrodded	VBN	ramrod
ramrodding	VBG	ramrod
ranged	VBD	range
ranged	VBN	range
ranges	VBZ	range
ranging	VBG	range
rang	VBD	ring
ran	VBD	run
raped	VBD	rape
raped	VBN	rape
rapes	VBZ	rape
raping	VBG	rape
rapped	VBD	rap
rapped	VBN	rap
rapping	VBG	rap
ratecapped	VBD	ratecap
ratecapped	VBN	ratecap
ratecapping	VBG	ratecap
rations	NNS	rations
ratted	VBD	rat
ratted	VBN	rat
ratting	VBG	rat
ravages	NNS	ravages
ravelled	VBD	ravel
ravelled	VBN	ravel
ravelling	VBG	ravel
ravings	NNS	ravings
reached	VBD	reach
reached	VBN	reach
reaches	VBZ	reach
reaching	VBG	reach
re-admitted	VBD	re-admit
readmitted	VBD	readmit
re-admitted	VBN	re-admit
readmitted	VBN	readmit
re-admitting	VBG	re-admit
readmitting	VBG	readmit
read	VBD	read
read	VBN	read
reallotted	VBD	reallot
reallotted	VBN	reallot
reallotting	VBG	reallot
rebade	VBD	rebid
rebelled	VBD	rebel
rebelled	VBN	rebel
rebelling	VBG	rebel
rebidded	VBD	rebid
rebidded	VBN	rebid
rebidden	VBN	rebid
rebidding	VBG	rebid
rebid	VBD	rebid
rebid	VBN	rebid
rebinned	VBD	rebin
